latitude,longitude,collision,distance_to_forest,forestHubName,distance_to_railway,railwayHubName,distance_to_water,waterHubName
9.05584,80.483503,1,10399.1527,11178345,14807.12216,628793905,7355.967185,641
9.05611,80.483313,1,10363.62996,11178345,14773.71859,628793905,7338.920976,641
9.055985,80.483494,1,10387.66348,11178345,14791.2075,628793905,7342.133712,641
9.055937,80.483459,1,10388.36812,11178345,14795.64807,628793905,7348.612222,641
9.05586,80.483516,1,10398.72828,11178345,14805.23755,628793905,7353.347371,641
9.054229,80.484405,1,10592.44402,11178345,15001.55068,628793905,7471.582392,641
8.064252,80.900109,1,32225.31645,9449594,1780.690747,101621904,3191.970279,612
8.064252,80.899819,1,32232.15865,9449594,1811.855014,101621904,3217.686812,612
8.064221,80.902683,1,32169.26901,9449594,1504.647453,101621904,2971.237596,612
8.064237,80.90256,1,32170.3212,9449594,1518.19378,101621904,2980.516375,612
8.064328,80.899642,1,32228.14123,9449594,1832.742047,101621904,3228.496865,612
7.942447,81.238928,1,10557.95805,9096330,681.6528851,475959273,1320.65633,3173
7.942646,81.239012,1,10568.11515,9096330,695.7587116,475959273,1314.375068,3173
7.951562786,80.45609147,1,3697.3225,519016206,6831.046996,101262974,8000.53394,9030
7.951674,80.456397,1,3676.763394,519016206,6866.284629,101262974,7965.109994,9030
7.951441,80.455968,1,3700.883889,519016206,6812.459834,101262974,8018.971334,9030
7.9522,80.457005,1,3656.519267,519016206,6953.650603,101262974,7878.28747,9030
7.951,80.455247,1,3739.828698,519016206,6719.205918,101262974,8112.146466,9030
8.739081108,80.21361294,1,8212.306853,9425152,729.6380459,747171850,2897.339432,14279
8.739066,80.213719,1,8223.586389,9425152,731.7834625,747171850,2900.935319,14279
8.739272,80.213406,1,8193.059026,9425152,743.1288016,747171850,2906.590456,14279
8.739558,80.212879,1,8140.792938,9425152,760.2861974,747171850,2911.255385,14279
8.738336,80.214796,1,8329.008177,9425152,707.898474,747171850,2883.858429,14279
8.739958,80.211868,1,8038.316801,9425152,791.0072603,747171850,2909.065379,14279
8.739807,80.212313,1,8083.820664,9425152,778.1159435,747171850,2911.982003,14279
8.06424,80.899856,1,32232.58027,9449594,1807.584499,101621904,3215.185537,612
8.064243,80.90026,1,32222.73825,9449594,1764.250068,101621904,3179.220962,612
8.120089,79.862665,1,4151.252109,1455385829,6149.02037,98307698,4150.17617,5276
8.120203,79.86268,1,4160.960442,1455385829,6137.754997,98307698,4159.882288,5276
8.120497,79.862684,1,4183.261341,1455385829,6107.401302,98307698,4182.176851,5276
8.119821,79.862613,1,4127.122289,1455385829,6174.895234,98307698,4126.051279,5276
8.229622,79.862663,1,33297.9997,8484223,6684.497075,98307698,7277.58256,5230
8.055775,80.777809,1,38282.40886,9449594,5948.408603,765604001,883.4524385,12586
8.055636,80.77787,1,38291.8564,9449594,5957.380009,765604001,893.5104403,12586
8.055713,80.777829,1,38287.0446,9449594,5952.851123,765604001,887.1399503,12586
8.05551,80.777392,1,38331.67594,9449594,5998.493515,765604001,845.9919155,12586
8.055883,80.778117,1,38254.24919,9449594,5919.515185,765604001,914.1223762,12586
8.085269,80.791222,1,34737.0835,9449594,2493.492628,765604001,4173.3928,5244
8.085389,80.791216,1,34726.30279,9449594,2485.158876,765604001,4160.125785,5244
8.085225,80.79114,1,34746.08009,9449594,2503.474223,765604001,4177.289449,5244
7.911381458,81.08170305,1,5900.40587,12655549,11.59613259,988828707,12249.72263,593
7.911381458,81.08170305,1,5900.40587,12655549,11.59613259,988828707,12249.72263,593
7.911381458,81.08170305,1,5900.40587,12655549,11.59613259,988828707,12249.72263,593
7.911381458,81.08170305,1,5900.40587,12655549,11.59613259,988828707,12249.72263,593
7.911454,81.081596,1,5901.527283,12655549,7.859836762,988828707,12247.28682,593
7.91149,81.081723,1,5911.919675,12655549,18.17810005,988828707,12237.87941,593
7.91138,81.081686,1,5899.332775,12655549,9.720423455,988828707,12250.6446,593
7.911393,81.081718,1,5902.332362,12655549,13.28992278,988828707,12247.88019,593
8.057980141,80.78022098,1,37934.62577,9449594,5597.998992,765604001,1128.502156,12586
8.057980141,80.78022098,1,37934.62577,9449594,5597.998992,765604001,1128.502156,12586
8.058012,80.780248,1,37930.05977,9449594,5593.419253,765604001,1131.634413,12586
8.058039,80.780219,1,37929.21962,9449594,5592.677391,765604001,1128.583029,12586
7.911494,81.081734,1,5912.905321,12655549,19.39195759,988828707,12236.97621,593
7.9115,81.081773,1,5915.615351,12655549,23.24555333,988828707,12234.59899,593
8.055547195,80.75067049,1,39973.61546,9449594,8033.85308,765604001,5927.86301,2239
8.055547195,80.75067049,1,39973.61546,9449594,8033.85308,765604001,5927.86301,2239
8.055431,80.750725,1,39980.54058,9449594,8037.05005,765604001,5941.57429,2239
8.055502,80.750755,1,39972.23471,9449594,8029.601425,765604001,5934.43482,2239
8.055581,80.751072,1,39944.75057,9449594,7996.727739,765604001,5932.170131,2239
8.055437,80.750557,1,39990.81383,9449594,8051.215189,765604001,5937.664745,2239
9.156536,80.432248,1,4648.660276,11178345,4321.17923,628793905,394.7462275,11682
9.15662,80.432197,1,4654.478498,11178345,4317.431224,628793905,384.3656597,11682
9.156536,80.432323,1,4652.34747,11178345,4316.039008,628793905,396.8781326,11682
9.156587,80.432293,1,4655.916358,11178345,4313.685208,628793905,390.5631614,11682
8.13865,80.832824,1,27297.10477,9449594,5042.072261,765604001,3500.945484,5243
8.138681,80.832852,1,27292.56816,9449594,5046.624897,765604001,3496.605284,5243
8.138642,80.832879,1,27294.68522,9449594,5044.608966,765604001,3499.478207,5243
7.96900319,80.26237221,1,361.2425911,1013382079,103.0420737,279771192,528.0615563,11020
7.96900319,80.26237221,1,361.2425911,1013382079,103.0420737,279771192,528.0615563,11020
7.96900319,80.26237221,1,361.2425911,1013382079,103.0420737,279771192,528.0615563,11020
7.968904,80.262461,1,346.7096468,1013382079,104.8551816,279771192,515.5483436,11020
7.96887,80.262398,1,349.771235,1013382079,112.0951878,279771192,521.2026114,11020
7.911141,81.081028,1,5840.594871,12655549,68.2997496,988828707,12304.76456,593
7.911168,81.081103,1,5847.244918,12655549,59.52312617,988828707,12298.60772,593
7.91107,81.080972,1,5830.726652,12655549,77.20700535,988828707,12314.47503,593
7.911148,81.081061,1,5843.04948,12655549,64.65251846,988828707,12302.54589,593
8.430027,81.048409,1,13031.33863,9449594,1100.921189,1333526685,3870.450561,2171
8.429971,81.048357,1,13022.92156,9449594,1093.635575,1333526685,3876.333425,2171
8.430005,81.048498,1,13036.77534,9449594,1100.731926,1333526685,3860.713852,2171
8.138008,80.832489,1,27376.92666,9449594,4962.388788,765604001,3580.642483,5243
8.138028,80.832424,1,27378.79267,9449594,4960.370097,765604001,3581.325868,5243
8.138038,80.83248,1,27374.619,9449594,4964.640054,765604001,3577.950945,5243
